,game_id,mp_date,season,home_team,away_team,home_odds,away_odds,home_goals,away_goals,home_win,settled_in,CF%,CSh%,CSv%,FF%,FSh%,FSv%,GDiff,GF%,PDO,PENDiff,SF%,SDiff,Sh%,Sv
10086,2016020231.0,20161115.0,20162017.0,CAR,SJS,135.0,-155.0,1.0,0.0,1.0,REG,0.46000000000000085,0.4703034590239137,-2.004399599650575,-1.6499999999999986,0.4820532864308516,-1.9130588339170584,-0.6799999999999997,-6.270000000000003,-1.539999999999992,-4.0,-2.950000000000003,-3.289999999999999,0.7376395534290272,-2.280000000000001
10087,2016020232.0,20161115.0,20162017.0,CBJ,WSH,115.0,-135.0,2.0,1.0,1.0,OT,-7.189999999999998,1.9732404692082108,0.6858616696494346,-7.079999999999998,2.7831395150564404,0.8016694252271361,0.7200000000000002,5.579999999999998,5.340000000000003,-5.0,-7.839999999999996,-9.230000000000004,4.275478178480487,1.0699999999999932
10088,2016020233.0,20161115.0,20162017.0,TOR,NSH,100.0,-120.0,6.0,2.0,1.0,REG,0.240000000000002,-0.10844493177062098,-1.4821212644670956,0.4799999999999969,-0.25063216934686633,-1.9299885643753067,-0.9299999999999997,-7.800000000000004,-2.660000000000011,-8.0,-0.6099999999999994,-0.8800000000000026,-0.2986167302431314,-2.3699999999999903
10089,2016020234.0,20161115.0,20162017.0,MTL,FLA,-170.0,150.0,3.0,4.0,0.0,OT,-7.729999999999997,1.460682359655701,1.9416531741569432,-7.459999999999994,2.559648458652201,2.042253521126758,1.0900000000000003,10.350000000000001,6.090000000000003,-22.0,-6.82,-8.04,3.318097579243526,2.7700000000000102
10090,2016020235.0,20161115.0,20162017.0,DET,TBL,100.0,-120.0,3.0,4.0,0.0,REG,-5.019999999999996,-0.5934286464681838,0.19909834508325952,-5.350000000000001,-0.7279503406217108,0.281869113171207,-0.7200000000000002,-6.8799999999999955,-0.9000000000000057,-9.0,-4.5,-5.279999999999998,-1.1521205376856913,0.25
10091,2016020236.0,20161115.0,20162017.0,STL,BUF,-200.0,170.0,4.0,1.0,1.0,REG,5.369999999999997,0.40531776913099865,-1.6973784752836063,6.359999999999999,0.5812845435486942,-2.5520449143512813,-0.16999999999999993,-0.730000000000004,-2.450000000000003,6.0,5.32,5.960000000000001,1.076510721247563,-3.5200000000000102
10092,2016020237.0,20161115.0,20162017.0,MIN,CGY,-175.0,155.0,0.0,1.0,0.0,REG,-0.1599999999999966,0.9995318784608652,2.982243744955615,-1.009999999999998,1.4219242790671354,4.130019511098848,2.12,19.840000000000003,8.11,11.0,-2.1099999999999994,-2.5199999999999996,1.9088669950738921,6.200000000000003
10093,2016020238.0,20161115.0,20162017.0,WPG,CHI,100.0,-120.0,4.0,0.0,1.0,REG,-0.8599999999999994,-0.7794427992152381,-0.8775325848496607,0.5600000000000023,-1.3204905873257982,-1.318406669434069,-0.9500000000000002,-8.75,-3.8499999999999943,-6.0,1.4600000000000009,1.6799999999999997,-1.6124343826411092,-2.240000000000009
10094,2016020239.0,20161115.0,20162017.0,DAL,NJD,-130.0,110.0,1.0,2.0,0.0,OT,0.28000000000000114,0.06777974691415597,-1.7969451931716063,-0.269999999999996,0.55440989025793,-2.7080398319064614,-0.9600000000000004,-8.68,-2.3499999999999943,-4.0,-2.230000000000004,-2.6700000000000017,1.7323095189434867,-4.079999999999998
10095,2016020240.0,20161115.0,20162017.0,COL,LAK,-110.0,-110.0,4.0,1.0,1.0,REG,-6.609999999999999,0.09506979241231187,-0.6628212912365927,-5.530000000000001,-0.10651106788922837,-0.8868111098594311,-0.8799999999999999,-9.009999999999998,-0.6400000000000006,-7.0,-6.829999999999998,-7.489999999999998,-0.6916996047430832,0.04999999999999716
